FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Copa Sudamericana/Fixtures 05 September/Bahia v Internacional/Asian Handicap,29,1312.58,1002.3371999999998,2548.822,,,
Copa Sudamericana/Fixtures 05 September/Bahia v Internacional/Total Goals,8,298.38,474.5874,13.155999999999999,,,
Copa Sudamericana/Fixtures 05 September/Rosario Central v Boca Juniors,13306,299525.92,235929.1629,537320.8564,05-09-2014 02:14:14,,
Copa Sudamericana/Fixtures 05 September/Rosario Central v Boca Juniors/Asian Handicap,2,15.88,22.232,0.0,,,
Copa Sudamericana/Fixtures 05 September/Rosario Central v Boca Juniors/Total Goals,68,2414.24,1810.2959999999998,28449.724199999997,,,
Copa Sudamericana/Fixtures 05 September/Sao Paulo v Criciuma,19600,506621.41,532326.4647,817127.7236,05-09-2014 00:53:20,,
Copa Sudamericana/Fixtures 05 September/Sao Paulo v Criciuma/Asian Handicap,35,796.38,1002.3258000000001,537.9347999999999,,,
Copa Sudamericana/Fixtures 05 September/Sao Paulo v Criciuma/Total Goals,26,263.53999999999996,12.21,1707.0144,,,
Costa Rican Soccer/Costa Rican Primera Division/Fixtures 07 September/AD Belen Siglo XXI v AS Puma Generalena,1053,31223.89,32771.5221,26461.3532,07-09-2014 19:49:25,,
Costa Rican Soccer/Costa Rican Primera Division/Fixtures 07 September/AD UCR v AD Santos de Guapiles,1865,41997.71,44750.6431,48097.0558,07-09-2014 19:51:46,,
Costa Rican Soccer/Costa Rican Primera Division/Fixtures 07 September/AD UCR v AD Santos de Guapiles/Asian Handicap,2,4.9,5.488000000000001,0.0,,,
Costa Rican Soccer/Costa Rican Primera Division/Fixtures 07 September/CS Uruguay de Coronado v Limon FC,1571,22375.36,17478.5384,44496.7108,07-09-2014 19:55:43,,
Costa Rican Soccer/Costa Rican Primera Division/Fixtures 07 September/CS Uruguay de Coronado v Limon FC/Asian Handicap,2,31.74,60.306,0.0,,,
Croatian Soccer/Croatian Division 2/Fixtures 05 September/Hrvatski Dragovoljac v NK Imotski,1319,14402.34,15150.4878,34674.231999999996,05-09-2014 15:20:44,,
Croatian Soccer/Croatian Division 2/Fixtures 05 September/Hrvatski Dragovoljac v NK Imotski/Asian Handicap,25,83.38,53.4926,669.8062,,,
Croatian Soccer/Croatian Division 2/Fixtures 05 September/Inter Zapresic v Radnik Sesvete,491,43164.08,43152.617600000005,19545.5758,05-09-2014 17:48:22,,
Croatian Soccer/Croatian Division 2/Fixtures 07 September/Rudes v Lucko,391,6922.68,7266.245800000001,8364.1816,07-09-2014 16:52:56,,
Croatian Soccer/International Friendly/Fixtures 04 September/Croatia v Cyprus/Asian Handicap,319,38949.72,61783.5766,7711.3234,,,
Croatian Soccer/International Friendly/Fixtures 04 September/Croatia v Cyprus/Croatia Total Goals,66,4321.5199999999995,4838.559799999999,1868.9625999999998,,,
Croatian Soccer/International Friendly/Fixtures 04 September/Croatia v Cyprus/Cyprus Total Goals,19,607.36,0.0,2452.9292,,,
Croatian Soccer/International Friendly/Fixtures 04 September/Croatia v Cyprus/Total Goals,18,390.86,212.7784,669.0508,,,
Cypriot Soccer/Euro U21 Championship Qualifiers/Fixtures 05 September/Cyprus U21 v Belgium U21/Asian Handicap,116,12066.0,14995.5298,5361.8574,,,
Cypriot Soccer/Euro U21 Championship Qualifiers/Fixtures 05 September/Cyprus U21 v Belgium U21/Total Goals,57,2475.34,12843.991,2188.1664,,,
Czech Soccer/Czech 3. Liga/Fixtures 03 September/Bohemians Prague v Kraluv Dvur,4103,57654.8,57563.0898,66902.9218,03-09-2014 16:52:29,,
Czech Soccer/Czech 3. Liga/Fixtures 03 September/Chomutov v Admira Prague,2514,38553.74,37423.1572,44566.7016,03-09-2014 16:19:34,,
Czech Soccer/Czech 3. Liga/Fixtures 03 September/FK Lounovice v Loko Vltavin,839,17757.9,19302.9926,13273.3714,03-09-2014 16:51:31,,
Czech Soccer/Czech 3. Liga/Fixtures 03 September/FK Lounovice v Loko Vltavin/Asian Handicap,2,4.02,20.904,0.0,,,
Czech Soccer/Czech 3. Liga/Fixtures 03 September/Meteor Prague v SK Viktorie Jirny,2725,51199.869999999995,47849.5697,70807.5834,03-09-2014 17:24:56,,
Czech Soccer/Czech 3. Liga/Fixtures 03 September/Pisek v Jiskra Domazlice,1185,16044.15,16522.2111,20871.9738,03-09-2014 15:56:27,,
Czech Soccer/Czech 3. Liga/Fixtures 03 September/Union 2013 v Zenit Caslav,956,39138.42,28512.263,33755.428400000004,03-09-2014 16:54:16,,
Czech Soccer/Czech 3. Liga/Fixtures 03 September/Vysehrad v TJ Sokol Zapy,1725,28475.82,28231.4152,44057.6534,03-09-2014 16:39:56,,
Czech Soccer/Czech 3. Liga/Fixtures 03 September/Vysehrad v TJ Sokol Zapy/Asian Handicap,4,59.94,188.0968,28.354999999999997,,,
Czech Soccer/Czech 3. Liga/Fixtures 05 September/Kromeriz v FK Slavia Orlova-Lutyne,1269,27070.14,27998.5784,32128.3346,05-09-2014 17:52:15,,
Czech Soccer/Czech 3. Liga/Fixtures 06 September/Loko Vltavin v FK TJ Stechovice,2209,29452.07,33011.1154,29840.465200000002,06-09-2014 10:05:01,,
Czech Soccer/Czech 3. Liga/Fixtures 06 September/MFK Chrudim v Vysehrad,2324,50009.12,54104.075600000004,54599.5298,06-09-2014 10:04:40,,
Czech Soccer/Czech 3. Liga/Fixtures 06 September/MFK Chrudim v Vysehrad/Asian Handicap,2,4.9,0.0,8.82,,,
Czech Soccer/Czech 3. Liga/Fixtures 06 September/Prostejov v 1. FC Slovacko II,1659,23979.47,24826.4111,26730.2232,06-09-2014 10:03:44,,
Czech Soccer/Czech 3. Liga/Fixtures 07 September/Meteor Prague v FK Lounovice,2527,46178.58,45902.8212,45012.9236,07-09-2014 10:05:12,,
Czech Soccer/Czech 3. Liga/Fixtures 07 September/TJ Sokol Zapy v Zenit Caslav,562,18764.9,18993.7404,12436.2756,07-09-2014 16:52:31,,
Czech Soccer/Czech 3. Liga/Fixtures 07 September/Unicov v Zlin II,4693,95062.87,96791.6728,101658.645,07-09-2014 10:05:13,,
Czech Soccer/Czech 3. Liga/Fixtures 07 September/Union 2013 v Pisek,265,2916.3,3111.61,1900.8092,07-09-2014 16:52:46,,
Czech Soccer/Czech Republic Cup/Fixtures 02 September/FC Velke Mezirici v Sigma Olomouc,2884,94816.68,97433.447,71904.5532,02-09-2014 15:46:19,,
Czech Soccer/Czech Republic Cup/Fixtures 02 September/FC Velke Mezirici v Sigma Olomouc/Asian Handicap,7,128.0,212.26,0.0,,,
Czech Soccer/Czech Republic Cup/Fixtures 02 September/FC Velke Mezirici v Sigma Olomouc/Total Goals,2,24.24,0.0,53.8128,,,
Czech Soccer/Czech Republic Cup/Fixtures 05 September/Opava v MFK Karvina,2388,38227.78,34226.451,51033.186200000004,05-09-2014 17:53:11,,
Czech Soccer/Czech Republic Cup/Fixtures 05 September/Opava v MFK Karvina/Asian Handicap,16,165.9,131.998,168.63460000000003,,,
Czech Soccer/Czech Republic Cup/Fixtures 05 September/Usti nad Labem v Slovan Liberec,5664,190199.24,198031.8158,170302.0572,05-09-2014 15:14:47,,
Czech Soccer/Czech Republic Cup/Fixtures 05 September/Usti nad Labem v Slovan Liberec/Asian Handicap,11,264.14,478.14859999999993,0.0,,,
Czech Soccer/Czech Republic Cup/Fixtures 05 September/Usti nad Labem v Slovan Liberec/Total Goals,4,52.84,0.0,240.59720000000002,,,
Czech Soccer/Czech Republic Cup/Fixtures 05 September/Vlasim v Pribram,8741,201679.9,201256.8376,288815.5786,05-09-2014 15:48:05,,
Czech Soccer/Czech Republic Cup/Fixtures 05 September/Vlasim v Pribram/Asian Handicap,21,538.4399999999999,241.0938,1189.347,,,
Czech Soccer/Czech Republic Cup/Fixtures 05 September/Vlasim v Pribram/Total Goals,22,538.4,15.73,2390.9632,,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Bohemians 1905 v Ceske Budejovice,2276,96147.72,92770.61,85708.66500000001,06-09-2014 16:49:32,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Bohemians 1905 v Ceske Budejovice/Asian Handicap,3,108.66,127.13219999999998,0.0,,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Bohemians 1905 v Ceske Budejovice/Total Goals,10,442.9,472.9238,164.7792,,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Bohemians Prague v Teplice,4260,95886.52,97602.2824,98777.5196,06-09-2014 10:01:13,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Bohemians Prague v Teplice/Asian Handicap,9,323.7,19.474800000000002,642.5913999999999,,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Bohemians Prague v Teplice/Total Goals,6,173.42000000000002,17.7896,890.9548,,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Sigma Olomouc v Trinec,3151,87425.55,95427.5874,115612.2108,06-09-2014 16:51:40,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Sigma Olomouc v Trinec/Asian Handicap,2,11.1,18.759,0.0,,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Sigma Olomouc v Trinec/Total Goals,2,5.08,0.0,25.2984,,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Zlin v Slovacko,1421,56060.86,59236.5618,50113.4442,06-09-2014 16:50:28,,
Czech Soccer/Czech Republic Cup/Fixtures 06 September/Zlin v Slovacko/Total Goals,2,147.68,382.4912,0.0,,,
Czech Soccer/Czech Republic Cup/Fixtures 07 September/Frydek Mistek v Banik Ostrava,2218,27128.7,28033.183,34300.2044,07-09-2014 16:42:40,,
Czech Soccer/Czech Republic Cup/Fixtures 07 September/Zivanice v Sparta Prague,1014,30538.6,31534.3672,31262.054799999998,07-09-2014 15:48:51,,
Czech Soccer/Czech U19 League/Fixtures 06 September/Ceske Budejovice U19 v Bohemians 1905 U19,1128,17239.96,16995.8708,20768.0496,06-09-2014 10:59:25,,
Czech Soccer/Czech U19 League/Fixtures 06 September/FC Banik Ostrava U19 v FC Vysocina Jihlava U19,1595,27841.37,23458.1332,37674.1238,06-09-2014 12:54:21,,
Czech Soccer/Czech U19 League/Fixtures 06 September/FC Banik Ostrava U19 v FC Vysocina Jihlava U19/Asian Handicap,15,684.38,1452.7682,0.0,,,
Czech Soccer/Czech U19 League/Fixtures 06 September/FK Jablonec U19 v FK Teplice U19,856,32177.300000000003,33508.8998,13541.8806,06-09-2014 10:52:06,,
Czech Soccer/Czech U19 League/Fixtures 06 September/FK Pardubice U19 v FC Hlucin U19,1513,32101.43,29775.7657,37041.4046,06-09-2014 12:59:27,,
Czech Soccer/Czech U19 League/Fixtures 06 September/Plzen U19 v FC Slovan Liberec U19,1419,16729.92,17055.7026,24293.9186,06-09-2014 10:55:09,,
Czech Soccer/Czech U19 League/Fixtures 06 September/SFC Opava U19 v FC Zbrojovka Brno U19,583,7626.44,5684.5698,8142.3036,06-09-2014 10:51:10,,
Czech Soccer/Czech U19 League/Fixtures 06 September/SK Sigma Olomouc U19 v AC Sparta Praha U19,890,34741.06,33722.1374,24007.67,06-09-2014 12:49:37,,
Czech Soccer/Czech U19 League/Fixtures 06 September/SK Slavia Praha U19 v FK Mlada Boleslav U19,1896,40577.58,31977.8868,46692.428400000004,06-09-2014 10:53:28,,
Czech Soccer/Czech U19 League/Fixtures 06 September/SK Slavia Praha U19 v FK Mlada Boleslav U19/Asian Handicap,8,28.04,5.1308,167.008,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/AC Sparta Praha U21 v FK Fotbal Trinec U21,9569,250555.34,260556.6796,366063.0796,01-09-2014 14:06:31,,
Czech Soccer/Czech U21 League/Fixtures 01 September/AC Sparta Praha U21 v FK Fotbal Trinec U21/Total Goals,10,413.88,0.0,767.8593999999999,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FC Banik Ostrava U21 v SK Slavia Praha U21,10160,238723.82,200293.3,349549.285,01-09-2014 12:52:45,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FC Banik Ostrava U21 v SK Slavia Praha U21/Asian Handicap,46,1892.8400000000001,2413.8512,1138.9268,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FC Banik Ostrava U21 v SK Slavia Praha U21/Total Goals,17,210.54,612.9162,0.0,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FC Vysocina Jihlava U21 v FC Viktoria Plzen U21,6865,163585.08,171439.147,181652.761,01-09-2014 15:53:01,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FC Vysocina Jihlava U21 v FC Viktoria Plzen U21/Total Goals,8,195.72,300.99559999999997,0.0,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FC Zbrojovka Brno U21 v Ceske Budejovice U21,4179,96368.19,95548.3492,122647.9274,01-09-2014 13:12:41,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FC Zbrojovka Brno U21 v Ceske Budejovice U21/Asian Handicap,4,31.660000000000004,144.4232,0.0,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FC Zbrojovka Brno U21 v Ceske Budejovice U21/Total Goals,11,270.88,16.8,684.1772,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Dukla Praha U21 v FK Mlada Boleslav U21,9867,256197.84,253307.6769,284117.1044,01-09-2014 13:52:13,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Dukla Praha U21 v FK Mlada Boleslav U21/Asian Handicap,8,68.02,25.4944,100.14059999999999,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Dukla Praha U21 v FK Mlada Boleslav U21/Total Goals,24,633.24,24.848200000000002,1226.0922,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Jablonec U21 v FC Hradec Kralove U21,6500,138225.8,144589.747,161519.5132,01-09-2014 13:52:22,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Jablonec U21 v FC Hradec Kralove U21/Asian Handicap,2,45.08,0.0,101.42999999999999,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Jablonec U21 v FC Hradec Kralove U21/Total Goals,19,694.66,885.6366,529.9699999999999,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Teplice U21 v Bohemians 1905 U21,5754,92650.35,95643.099,106798.3108,01-09-2014 16:52:23,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Teplice U21 v Bohemians 1905 U21/Total Goals,7,229.74,0.0,713.7774000000001,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Varnsdorf U21 v FC Slovan Liberec U21,6560,158551.23,145094.8262,298092.58900000004,01-09-2014 16:47:24,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Varnsdorf U21 v FC Slovan Liberec U21/Asian Handicap,9,1008.9399999999999,1769.6241999999997,32.809799999999996,,,
Czech Soccer/Czech U21 League/Fixtures 01 September/FK Varnsdorf U21 v FC Slovan Liberec U21/Total Goals,12,652.3199999999999,539.441,246.2806,,,
Czech Soccer/Czech U21 League/Fixtures 07 September/FK Fotbal Trinec U21 v Bohemians 1905 U21,1777,52395.22,54437.636,39444.8552,07-09-2014 13:14:37,,
Czech Soccer/Czech U21 League/Fixtures 07 September/FK Fotbal Trinec U21 v Bohemians 1905 U21/Total Goals,5,138.18,0.0,776.2678000000001,,,
Czech Soccer/Gambrinus Liga/Fixtures 02 September/Teplice v Ceske Budejovice,19103,823263.19,913745.8633,873084.4698,02-09-2014 17:49:24,,
Czech Soccer/Gambrinus Liga/Fixtures 02 September/Teplice v Ceske Budejovice/Asian Handicap,49,903.84,910.6945999999999,861.5852,,,
Czech Soccer/Gambrinus Liga/Fixtures 02 September/Teplice v Ceske Budejovice/Total Goals,93,3456.62,3323.0926,23353.159,,,
Czech Soccer/International Friendly/Fixtures 03 September/Czech Republic v USA/Asian Handicap,192,40111.68,3373.3468000000003,78528.2758,,,
Czech Soccer/International Friendly/Fixtures 03 September/Czech Republic v USA/Czech Republic Total Goals,4,74.0,0.0,207.60000000000002,,,
Czech Soccer/International Friendly/Fixtures 03 September/Czech Republic v USA/Total Goals,49,2938.62,0.0,48886.978599999995,,,
Czech Soccer/International Friendly/Fixtures 03 September/Czech Republic v USA/USA Total Goals,16,373.66,525.5388,294.6816,,,
Danish Soccer/Danish Division 1/Fixtures 04 September/Vejle v Vendsyssel FF,8624,227342.55,217149.7106,358863.4449,04-09-2014 18:52:32,,
Danish Soccer/Danish Division 1/Fixtures 04 September/Vejle v Vendsyssel FF/Asian Handicap,21,362.02,607.3942,18.8512,,,
Danish Soccer/Danish Division 1/Fixtures 04 September/Vejle v Vendsyssel FF/Total Goals,82,4161.68,4423.2042,12181.2346,,,
Danish Soccer/Danish Division 1/Fixtures 05 September/HB Koge v Bronshoj,11579,413958.32,490788.0635,553283.4282,05-09-2014 18:55:56,,
Danish Soccer/Danish Division 1/Fixtures 05 September/HB Koge v Bronshoj/Asian Handicap,17,3603.72,6635.4456,114.6816,,,
Danish Soccer/Danish Division 1/Fixtures 05 September/HB Koge v Bronshoj/Total Goals,55,2104.04,3199.6498,12053.626,,,
Danish Soccer/Danish Division 1/Fixtures 05 September/Skive v AB,8634,248490.26,242346.2152,411755.8638,05-09-2014 17:48:27,,
Danish Soccer/Danish Division 1/Fixtures 05 September/Skive v AB/Asian Handicap,21,1046.08,706.0844,1626.0998,,,
Danish Soccer/Danish Division 1/Fixtures 05 September/Skive v AB/Total Goals,42,1583.8200000000002,3000.7436,5144.2218,,,
Danish Soccer/Danish Division 1/Fixtures 05 September/Viborg v Fredericia/Asian Handicap,26,6242.32,5561.2082,6253.862399999999,,,
Danish Soccer/Danish Division 1/Fixtures 05 September/Viborg v Fredericia/Total Goals,42,2313.04,4630.8596,2334.904,,,
Danish Soccer/Danish Division 1/Fixtures 07 September / Viborg v Fredericia,10021,343025.08,289632.1096,448064.0426,07-09-2014 15:25:13,,
Danish Soccer/Danish Reserve League/Fixtures 01 September/Lyngby (Res) v FC Copenhagen (Res),7554,157571.23,168097.9073,159377.0948,01-09-2014 12:42:31,,
Danish Soccer/Danish Reserve League/Fixtures 01 September/Lyngby (Res) v FC Copenhagen (Res)/Asian Handicap,2,3.16,4.7716,0.0,,,
Danish Soccer/Danish Reserve League/Fixtures 01 September/Lyngby (Res) v FC Copenhagen (Res)/Total Goals,36,1331.96,2378.0136,0.0,,,
Danish Soccer/Danish Reserve League/Fixtures 01 September/Randers (Res) v Viborg (Res),9555,242907.29,249479.7951,273495.6272,01-09-2014 15:51:15,,
Danish Soccer/Danish Reserve League/Fixtures 01 September/Randers (Res) v Viborg (Res)/Asian Handicap,14,1261.52,9.2062,2602.5768,,,
Danish Soccer/Danish Reserve League/Fixtures 01 September/Randers (Res) v Viborg (Res)/Total Goals,64,2470.36,1080.9476,3481.8797999999997,,,
Danish Soccer/Danish Reserve League/Fixtures 01 September/Vejle BK (Res) v Silkeborg (Res),6630,152364.57,153015.3384,166716.522,01-09-2014 14:45:29,,
Danish Soccer/Danish Reserve League/Fixtures 01 September/Vejle BK (Res) v Silkeborg (Res)/Asian Handicap,5,1576.16,2915.896,0.0,,,
Danish Soccer/Danish Reserve League/Fixtures 01 September/Vejle BK (Res) v Silkeborg (Res)/Total Goals,20,795.14,1593.5588,207.36,,,
Danish Soccer/Danish Reserve League/Fixtures 02 September/AGF (Res) v Hobro IK (Res),7309,178795.91,180999.1358,150380.9458,02-09-2014 13:49:01,,
Danish Soccer/Danish Reserve League/Fixtures 02 September/AGF (Res) v Hobro IK (Res)/Total Goals,60,1480.3,2003.1792,1387.872,,,
Danish Soccer/Danish Reserve League/Fixtures 02 September/FC Nordsj (Res) v FC Vestsjaelland (Res),8035,162650.28,169616.4008,184065.7246,02-09-2014 13:21:12,,
Danish Soccer/Danish Reserve League/Fixtures 02 September/FC Nordsj (Res) v FC Vestsjaelland (Res)/Asian Handicap,31,5073.42,8827.863,147.84,,,
Danish Soccer/Danish Reserve League/Fixtures 02 September/FC Nordsj (Res) v FC Vestsjaelland (Res)/Total Goals,39,1331.9,1686.2728,780.5049999999999,,,
Danish Soccer/Danish Reserve League/Fixtures 03 September/Odense (Res) v SonderjyskE (Res),7029,231551.6,235834.6656,221293.744,03-09-2014 14:44:18,,
Danish Soccer/Danish Reserve League/Fixtures 03 September/Odense (Res) v SonderjyskE (Res)/Asian Handicap,6,994.08,1839.0480000000002,0.0,,,
Danish Soccer/Danish Reserve League/Fixtures 03 September/Odense (Res) v SonderjyskE (Res)/Total Goals,53,2633.86,0.0,5044.4622,,,
Danish Soccer/Danish Superliga/Fixtures 01 September/Hobro v FC Vestsjaelland,18721,650163.14,625768.1633,1026026.2027,01-09-2014 18:52:36,,
Danish Soccer/Danish Superliga/Fixtures 01 September/Hobro v FC Vestsjaelland/Asian Handicap,50,5188.179999999999,1551.8894,8480.8262,,,
Danish Soccer/Danish Superliga/Fixtures 01 September/Hobro v FC Vestsjaelland/Hobro Total Goals,28,321.03999999999996,1109.494,0.0,,,
Danish Soccer/Danish Superliga/Fixtures 01 September/Hobro v FC Vestsjaelland/Total Goals,142,4544.84,4510.8972,35857.3972,,,
Danish Soccer/Division 2 East/Fixtures 06 September/B 1908 v B93,4015,82359.35,80892.4624,106843.218,06-09-2014 12:53:00,,
Danish Soccer/Division 2 East/Fixtures 06 September/B 1908 v B93/Asian Handicap,8,366.16,288.2888,570.916,,,
Danish Soccer/Division 2 East/Fixtures 06 September/BSV v Frem,1585,36525.67,38740.5862,43673.706,06-09-2014 14:52:30,,
Danish Soccer/Division 2 East/Fixtures 06 September/HIK v Fremad Amager,2853,53984.28,58532.832,64694.045,06-09-2014 12:50:19,,
Danish Soccer/Division 2 East/Fixtures 06 September/Herlev v Hvidovre,1856,62382.840000000004,60220.563,73262.9524,06-09-2014 11:08:25,,
Danish Soccer/Division 2 East/Fixtures 07 September/Avarta v Avedore,1255,30795.34,33473.7514,25227.986,07-09-2014 12:51:35,,
Danish Soccer/Division 2 East/Fixtures 07 September/Avarta v Avedore/Asian Handicap,2,4.88,8.9304,0.0,,,
Danish Soccer/Division 2 East/Fixtures 07 September/FC Helsingor v GVI,2163,46826.32,46832.9756,58536.2232,07-09-2014 12:51:21,,
Danish Soccer/Division 2 East/Fixtures 07 September/FC Helsingor v GVI/Asian Handicap,16,113.08,102.5766,121.3848,,,
Danish Soccer/Division 2 East/Fixtures 07 September/Holbaek v Rishoj,3965,147246.36,129583.92199999999,106617.87299999999,07-09-2014 13:18:27,,
Danish Soccer/Division 2 East/Fixtures 07 September/Holbaek v Rishoj/Asian Handicap,2,4.0,5.36,0.0,,,
Danish Soccer/Division 2 West/Fixtures 06 September/Brabrand v Kjellerup,802,13454.44,13198.480000000001,9044.9794,06-09-2014 13:48:16,,
Danish Soccer/Division 2 West/Fixtures 06 September/Naesby v Naestved,1420,30642.38,29920.3862,36139.0028,06-09-2014 14:54:43,,
Danish Soccer/Division 2 West/Fixtures 06 September/Odder v FC Sydvest,3362,56454.0,57529.6446,105976.3316,06-09-2014 12:50:04,,
Danish Soccer/Division 2 West/Fixtures 06 September/Skovbakken v Thisted,2798,60741.26,58449.802,88400.1544,06-09-2014 11:45:58,,
Danish Soccer/Division 2 West/Fixtures 06 September/Skovbakken v Thisted/Asian Handicap,2,4.0,4.52,0.0,,,
Danish Soccer/Division 2 West/Fixtures 07 September/FC Svendborg v Kolding IF,1548,34321.479999999996,33712.0201,36469.7918,07-09-2014 12:48:30,,
Danish Soccer/Division 2 West/Fixtures 07 September/FC Svendborg v Kolding IF/Asian Handicap,2,4.9,0.0,8.232000000000001,,,
Danish Soccer/Division 2 West/Fixtures 07 September/Kolding Boldklub v Ringkobing,1249,32293.78,30878.915,42792.6956,07-09-2014 12:50:13,,
Danish Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Denmark v Armenia/Armenia Total Goals,21,320.64,302.79479999999995,1363.7376,,,
Danish Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Denmark v Armenia/Asian Handicap,248,13905.720000000001,20993.447799999998,7506.3532,,,
Danish Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Denmark v Armenia/Denmark Total Goals,41,1201.12,1651.7606,12.16,,,
Danish Soccer/Euro 2016 Qualifiers/Fixtures 07 September/Denmark v Armenia/Total Goals,91,20754.72,33581.4478,23844.0026,,,
Danish Soccer/International Friendly/Fixtures 03 September/Denmark v Turkey/Asian Handicap,93,19283.7,34888.1062,1464.6447999999998,,,
Danish Soccer/International Friendly/Fixtures 03 September/Denmark v Turkey/Denmark Total Goals,2,3.2,0.0,7.4239999999999995,,,
Danish Soccer/International Friendly/Fixtures 03 September/Denmark v Turkey/Total Goals,85,3047.46,4468.3704,13419.9182,,,
Dundee FC (youth) v Dundee Utd (Youth)/Asian Handicap,2,5.04,0.0,13.2552,,,
Durham Women FC (W) v Reading FC (W)/Asian Handicap,4,998.88,1797.984,0.0,,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Almere City (youth) v Jong NEC Oss,2584,53531.01,44807.1681,71467.2368,01-09-2014 18:26:45,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Almere City (youth) v Jong NEC Oss/Asian Handicap,13,499.70000000000005,756.115,92.0,,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Brabant United (Youth) v Jong Sparta,1970,55006.91,55937.5819,59250.153,01-09-2014 17:04:18,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Brabant United (Youth) v Jong Sparta/Asian Handicap,6,412.0,250.79999999999998,460.2,,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/J Feyenoord Excel v Jong Dordrecht,2080,60917.46,65338.3728,73596.4026,01-09-2014 18:01:55,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/J Feyenoord Excel v Jong Dordrecht/Asian Handicap,26,1264.34,664.6,1654.5722,,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong AZ Alkmaar v Jong Heracles,4296,75662.8,84276.4027,91886.5635,01-09-2014 18:20:23,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong AZ Alkmaar v Jong Heracles/Asian Handicap,27,906.38,1243.8376,811.674,,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Fortuna Sittard v Go Ahead Eagles (Youth),2579,72908.98,77691.5568,89187.3106,01-09-2014 17:47:18,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Fortuna Sittard v Go Ahead Eagles (Youth)/Asian Handicap,8,490.0,202.7,632.3,,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Graafschap v Jong Roda JC,4110,71216.2,82094.9112,95376.3022,01-09-2014 18:24:49,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Graafschap v Jong Roda JC/Asian Handicap,9,750.58,1254.938,0.0,,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong PEC Zwolle v Jong Groningen,2563,63050.94,63095.4952,60793.8286,01-09-2014 18:19:58,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong PEC Zwolle v Jong Groningen/Asian Handicap,6,1976.24,2714.0696000000003,736.2,,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Utrecht v Jong Vitesse AGOVV,2737,51862.81,51627.2228,70316.0206,01-09-2014 18:20:28,,
Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Utrecht v Jong Vitesse AGOVV/Asian Handicap,6,482.0,833.02,0.0,,,
