FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Brazilian Soccer/Brazilian Division 2/Fixtures 03 September/Portuguesa SP v Joinville/Asian Handicap,24,252.8,204.7072,322.6478,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 03 September/Portuguesa SP v Joinville/Joinville Total Goals,4,32.46,72.8496,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 03 September/Portuguesa SP v Joinville/Total Goals,29,836.1,908.1674,12208.5378,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 05 September/Icasa v Ponte Preta,21192,566496.9,571259.537,1019269.928,6/9/14 0:22,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 05 September/Icasa v Ponte Preta/Asian Handicap,28,965.92,541.8452,1414.4148,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 05 September/Icasa v Ponte Preta/Icasa Total Goals,8,42.68,0,390.8452,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 05 September/Icasa v Ponte Preta/Ponte Preta Total Goals,11,79.68,25.512,126.9466,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 05 September/Icasa v Ponte Preta/Total Goals,41,1485.96,257.1666,18789.9914,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/ABC v Santa Cruz PE,4564,149188.76,147003.6742,184402.6192,6/9/14 21:06,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/ABC v Santa Cruz PE/Asian Handicap,15,1139.14,1269.4952,870.4284,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/ABC v Santa Cruz PE/Total Goals,7,53.48,0,2550.3528,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/America MG v Vasco da Gama,8680,224499.64,232275.147,311199.606,6/9/14 20:51,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/America MG v Vasco da Gama/America MG Total Goals,8,128.62,236.652,62.5278,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/America MG v Vasco da Gama/Asian Handicap,10,44.38,83.9382,17.9856,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/America MG v Vasco da Gama/Total Goals,42,1902.36,1223.7932,8590.7432,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/America MG v Vasco da Gama/Vasco da Gama Total Goals,2,115.82,349.7764,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/Avai v America RN,7276,209957.4,178250.0017,376494.055,6/9/14 21:02,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/Avai v America RN/Asian Handicap,35,385.8,146.9046,740.6218,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/Avai v America RN/Total Goals,60,3020.26,0,25490.021,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/Nautico v Bragantino SP,6223,196115.45,177549.6061,287302.824,6/9/14 20:57,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/Nautico v Bragantino SP/Asian Handicap,16,347.28,430.9448,71.8406,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 06 September/Nautico v Bragantino SP/Total Goals,8,135.42,0,3566.1178,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 07 September/Luverdense v Vila Nova,3673,65838.18,63226.9575,145315.3334,7/9/14 1:49,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 07 September/Luverdense v Vila Nova/Asian Handicap,14,200.3,402.6314,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 07 September/Luverdense v Vila Nova/Luverdense Total Goals,2,6.34,10.2708,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 07 September/Luverdense v Vila Nova/Total Goals,46,1953.38,1696.8396,11693.7592,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 07 September/Oeste v Ceara,4527,95056.03,98082.9558,159722.955,7/9/14 1:52,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 07 September/Oeste v Ceara/Asian Handicap,13,124.4,97.1434,194.7402,,Brazil, Rio de Janeiro
Brazilian Soccer/Brazilian Division 2/Fixtures 07 September/Oeste v Ceara/Total Goals,29,1612.9,1306.474,7699.3002,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Chapecoense v Goias/Asian Handicap,5,68.2,143.8972,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Chapecoense v Goias/Chapecoense Total Goals,8,674.28,0,1847.5272,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Chapecoense v Goias/Total Goals,32,809.74,0,19189.3192,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Flamengo v Gremio,23873,629597.52,581727.96,1129316.931,6/9/14 23:23,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Flamengo v Gremio/Asian Handicap,87,84261.68,4371.7128,146897.7436,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Flamengo v Gremio/Flamengo Total Goals,23,481.88,0,1626.2648,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Flamengo v Gremio/Gremio Total Goals,8,108.04,38.08,338.6448,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Flamengo v Gremio/Total Goals,22,688.54,0,20020.9312,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Santos v Vitoria BA,16757,565121.45,596930.4058,877939.3362,6/9/14 23:30,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Santos v Vitoria BA/Asian Handicap,74,7437.18,10969.9396,2390.7718,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Santos v Vitoria BA/Santos Total Goals,4,7.94,19.9838,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 06 September/Santos v Vitoria BA/Total Goals,38,1162.22,289.8222,33058.576,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September / Chapecoense v Goias,6144,127707.15,125673.338,280401.7392,7/9/14 1:52,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Atletico MG v Botafogo RJ,8983,299807.99,326489.4893,416266.3606,7/9/14 20:56,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Atletico MG v Botafogo RJ/Asian Handicap,15,462.16,722.5276,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Atletico MG v Botafogo RJ/Total Goals,52,676.06,23,12083.3864,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Atletico PR v Palmeiras,13015,333299.6,296091.1866,550098.0122,7/9/14 23:24,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Atletico PR v Palmeiras/Asian Handicap,60,2877.8,2586.7656,3194.3468,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Atletico PR v Palmeiras/Atletico PR Total Goals,4,18,0,18.18,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Atletico PR v Palmeiras/Palmeiras Total Goals,2,6.62,0,110.1568,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Atletico PR v Palmeiras/Total Goals,6,50.06,25.3704,215.481,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Bahia v Coritiba,9814,295405.76,302966.89,564299.7662,7/9/14 23:22,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Bahia v Coritiba/Asian Handicap,57,14606.22,27100.7816,194.077,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Bahia v Coritiba/Bahia Total Goals,16,593.92,0,1811.0298,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Bahia v Coritiba/Total Goals,4,48.14,0,111.6996,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Criciuma v Corinthians,9749,230708.88,231004.3602,497990.439,7/9/14 20:53,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Criciuma v Corinthians/Asian Handicap,21,835.84,1681.159,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Criciuma v Corinthians/Criciuma Total Goals,17,169.6,0,687.5968,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Criciuma v Corinthians/Total Goals,14,54.72,0,717.0416,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Fluminense v Cruzeiro,13293,521566.18,478131.4192,782538.4306,7/9/14 20:55,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Fluminense v Cruzeiro/Asian Handicap,36,568.82,843.747,340.4846,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Fluminense v Cruzeiro/Cruzeiro Total Goals,10,181.1,597.6056,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Fluminense v Cruzeiro/Fluminense Total Goals,2,50,124.5,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Fluminense v Cruzeiro/Total Goals,16,603.78,511.6624,3264.479,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Internacional v Figueirense,14331,452447.41,454664.481,935491.2796,7/9/14 22:05,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Internacional v Figueirense/Asian Handicap,176,76794.44,62205.9694,90732.4696,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Internacional v Figueirense/Figueirense Total Goals,11,118.54,741.564,393.1704,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Internacional v Figueirense/Internacional Total Goals,2,197.84,356.112,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Internacional v Figueirense/Total Goals,8,271,388.67,216,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Sao Paulo v Sport Recife,5462,228737.9,241821.4902,292278.7274,7/9/14 20:51,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Sao Paulo v Sport Recife/Asian Handicap,23,428.1,716.6782,109.2,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Sao Paulo v Sport Recife/Sao Paulo Total Goals,2,6.34,10.3342,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Sao Paulo v Sport Recife/Sport Recife Total Goals,6,150.72,0,661.422,,Brazil, Rio de Janeiro
Brazilian Soccer/Campeonato/Fixtures 07 September/Sao Paulo v Sport Recife/Total Goals,92,3285.74,0,14680.1196,,Brazil, Rio de Janeiro
Brazilian Soccer/Copa FGF/Fixtures 03 September/Internacional PA (Res) v Futebol Clube Marau,270,2873.12,3409.078,2735.1396,3/9/14 18:18,Brazil, Rio de Janeiro
Brazilian Soccer/Copa FGF/Fixtures 03 September/Sao Jose RS v Esportivo,714,11265.5,12233.5278,9554.8326,3/9/14 19:45,Brazil, Rio de Janeiro
Brazilian Soccer/Copa Paulista/Fixtures 04 September/Red Bull Brasil v Independente SP,2409,40645.9,44658.7652,45537.0782,4/9/14 0:22,Brazil, Rio de Janeiro
Brazilian Soccer/Copa Paulista/Fixtures 06 September/Independente SP v XV de Piracicaba,2084,37825.32,30948.1948,67993.3434,6/9/14 22:50,Brazil, Rio de Janeiro
Brazilian Soccer/Copa Paulista/Fixtures 06 September/Independente SP v XV de Piracicaba/Asian Handicap,16,116.48,74.2276,174.8796,,Brazil, Rio de Janeiro
Brazilian Soccer/Copa Paulista/Fixtures 06 September/Paulista v Internacional Limeira,1391,21876.01,16899.5226,38097.1128,6/9/14 19:52,Brazil, Rio de Janeiro
Brazilian Soccer/Copa Paulista/Fixtures 06 September/Santo Andre v Sorocaba,628,20713.95,19701.0805,16263.3842,6/9/14 18:45,Brazil, Rio de Janeiro
Brazilian Soccer/Copa Paulista/Fixtures 07 September/CA Juventus v Sao Jose EC SP,739,8102.44,6773.5838,17074.3718,7/9/14 13:47,Brazil, Rio de Janeiro
Brazilian Soccer/Copa Paulista/Fixtures 07 September/EC Taubate v Sao Bernardo,500,5251.12,4345.2766,11122.9766,7/9/14 15:22,Brazil, Rio de Janeiro
Brazilian Soccer/Copa Paulista/Fixtures 07 September/Osasco v Sao Bento,966,11469.11,10907.2611,13964.9926,7/9/14 14:49,Brazil, Rio de Janeiro
Brazilian Soccer/Copa Rio/Fixtures 03 September/Madureira v Barra da Tijuca FC,494,5831.16,7078.7736,4078.4592,3/9/14 19:54,Brazil, Rio de Janeiro
Brazilian Soccer/Regionais Gauchos/Fixtures 06 September/Internacional PA (Res) v Novo Hamburgo,117,3679.26,1510.7136,3635.2764,6/9/14 19:53,Brazil, Rio de Janeiro
Brazilian Soccer/Serie C/Fixtures 02 September/Guarani SP v Juventude,6281,90693.56,93949.3832,187762.9444,2/9/14 1:52,Brazil, Rio de Janeiro
Brazilian Soccer/Serie C/Fixtures 02 September/Guarani SP v Juventude/Asian Handicap,4,106.82,0,545.8502,,Brazil, Rio de Janeiro
Brazilian Soccer/Serie C/Fixtures 06 September/Guaratingueta v Guarani SP,1335,16447.36,13458.1989,23071.9801,6/9/14 19:52,Brazil, Rio de Janeiro
Brazilian Soccer/Serie C/Fixtures 06 September/Guaratingueta v Guarani SP/Asian Handicap,4,121.82,273.2708,0,,Brazil, Rio de Janeiro
Brazilian Soccer/Serie C/Fixtures 06 September/Juventude v Macae,3115,46798.68,42378.8468,70700.7972,6/9/14 23:23,Brazil, Rio de Janeiro
Brazilian Soccer/Serie C/Fixtures 07 September/Sao Caetano v Madureira,894,22935.13,22896.6049,10155.3058,7/9/14 20:56,Brazil, Rio de Janeiro
Brazilian Soccer/Serie C/Fixtures 07 September/Sao Caetano v Madureira/Asian Handicap,2,4,0,14.44,,Brazil, Rio de Janeiro
Brazilian Soccer/Serie C/Fixtures 31 August   /Treze v Aguia de Maraba FC,1340,20179.56,18846.14,20912.7042,1/9/14 0:10,Brazil, Rio de Janeiro
CAF African Cup of Nations/Fixtures 05 September/Guinea v Togo,6215,155069.46,153451.324,213754.8782,5/9/14 20:58,Morocco,Casablanca
CAF African Cup of Nations/Fixtures 05 September/Senegal v Egypt,3719,73327.09,74770.1006,123215.0572,5/9/14 22:05,Morocco,Casablanca
CAF African Cup of Nations/Fixtures 05 September/Senegal v Egypt/Asian Handicap,8,3037.22,5789.7684,76.9204,,Morocco,Casablanca
CAF African Cup of Nations/Fixtures 05 September/Senegal v Egypt/Total Goals,2,6.02,8.9698,0,,Morocco,Casablanca
CAF African Cup of Nations/Fixtures 05 September/Sudan v South Africa,4843,131922.24,147802.8562,202919.394,5/9/14 18:54,Morocco,Casablanca
CAF African Cup of Nations/Fixtures 06 September/DR Congo v Cameroon,1297,23028.98,18726.885,71776.2682,6/9/14 14:08,Morocco,Casablanca
CAF African Cup of Nations/Fixtures 06 September/Ghana v Uganda,5055,131296.6,104408.9566,206291.4031,6/9/14 17:58,Morocco,Casablanca
CAF African Cup of Nations/Fixtures 06 September/Ghana v Uganda/Asian Handicap,7,580.6,1958.8452,0,,Morocco,Casablanca
CAF African Cup of Nations/Fixtures 06 September/Ghana v Uganda/Total Goals,2,43.96,54.5104,0,,Morocco,Casablanca
CAF African Cup of Nations/Fixtures 06 September/Tunisia v Botswana,11437,484542.97,535350.5838,433570.7296,6/9/14 21:11,Morocco,Casablanca
CAF African Nations Championship/Fixtures 05 September/Guinea v Togo/Asian Handicap,4,10.84,21.0296,0,,Morocco,Casablanca
CAF African Nations Championship/Fixtures 05 September/Guinea v Togo/Total Goals,2,6,0,1172.82,,Morocco,Casablanca
CAF African Nations Championship/Fixtures 05 September/Sudan v South Africa/Asian Handicap,23,2534.5,365.75,5182.6674,,Morocco,Casablanca
CAF African Nations Championship/Fixtures 05 September/Sudan v South Africa/Total Goals,4,53.18,103.033,0,,Morocco,Casablanca
CAF African Nations Championship/Fixtures 06 September/DR Congo v Cameroon/Asian Handicap,2,23.48,46.96,0,,Morocco,Casablanca
CAF African Nations Championship/Fixtures 06 September/Tunisia v Botswana/Asian Handicap,26,182.74,178.2574,229.8618,,Morocco,Casablanca
CAF African Nations Championship/Fixtures 06 September/Tunisia v Botswana/Total Goals,46,1678.64,1679.8518,7250.5508,,Morocco,Casablanca
Chilean Soccer/Chilean Cup/Fixtures 03 September / Barnechea v OHiggins,1986,59239.08,58550.6836,68965.4888,3/9/14 20:53,Chile,Santiago
Chilean Soccer/Chilean Cup/Fixtures 03 September/Huachipato v Lota Schwager,10123,229329.13,225580.84,325369.4016,3/9/14 21:09,Chile,Santiago
Chilean Soccer/Chilean Cup/Fixtures 03 September/Huachipato v Lota Schwager/Asian Handicap,20,676.9,150.819,1064.2778,,Chile,Santiago
Chilean Soccer/Chilean Cup/Fixtures 04 September/Barnechea v OHiggins/Asian Handicap,8,187.1,248.264,20.6,,Chile,Santiago
Chilean Soccer/Chilean Cup/Fixtures 04 September/San Luis de Quillota v Santiago Wanderers,3364,46114.9,45908.5758,52779.6292,3/9/14 23:51,Chile,Santiago
Chilean Soccer/Chilean Primera B/Fixtures 07 September/Coquimbo Unido v La Serena,1060,25198.36,29396.7468,15859.2004,7/9/14 17:05,Chile,Santiago
Chilean Soccer/Chilean Primera B/Fixtures 07 September/San Luis de Quillota v Deportes Copiapo,2344,30764.28,22546.4462,43596.526,7/9/14 0:06,Chile,Santiago
Chilean Soccer/Chilean Primera B/Fixtures 07 September/Santiago Morning v Curico Unido,1315,39435.31,44086.5852,43324.7534,7/9/14 16:52,Chile,Santiago
Chilean Soccer/Chilean Primera B/Fixtures 07 September/Union San Felipe v Magallanes,610,9848.72,9482.2022,9090.2844,7/9/14 20:28,Chile,Santiago
Chilean Soccer/Chilean Segunda Division/Fixtures 07 September/Deportes Linares v Puerto Montt,195,4211.84,3149.5286,4486.4818,7/9/14 20:26,Chile,Santiago
Chilean Soccer/Chilean Segunda Division/Fixtures 07 September/Municipal Mejillones v Municipal La Pintana,429,5324.06,5440.6222,3397.7168,7/9/14 1:54,Chile,Santiago
Colombian Soccer/Colombian Primera B/Fixtures 01 September/Bogota v CCD Tulua,3140,73158.1,60164.3958,91398.1802,1/9/14 19:48,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 01 September/Depor Aguablanca v Valledupar FC,2116,28228.78,33135.225,37757.6972,1/9/14 1:00,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 02 September/Cucuta Deportivo v Real Cartagena,3272,45673.89,47660.4397,79970.9078,2/9/14 2:53,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 02 September/Cucuta Deportivo v Real Cartagena/Asian Handicap,4,93.5,209.44,0,,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 02 September/Quindio v Llaneros FC,9463,162620.46,179815.1452,253429.7548,2/9/14 0:53,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 03 September/Deportivo Rionegro v Jaguares de Cordoba,7926,129173.29,118681.675,209372.5494,3/9/14 20:44,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 03 September/Deportivo Rionegro v Jaguares de Cordoba/Asian Handicap,2,60.16,0,99.8656,,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 04 September/CD Barranquilla v Bogota,13180,347801.57,343514.307,479785.395,4/9/14 21:48,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 04 September/CD Barranquilla v Bogota/Asian Handicap,6,313.68,366.5304,100.2368,,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 04 September/CD Real Santander v Cucuta Deportivo,6717,104247.58,98456.241,182068.6306,4/9/14 15:52,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 04 September/CD Real Santander v Cucuta Deportivo/Asian Handicap,2,73.12,0,187.1872,,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 04 September/Depor Aguablanca v CA Bucaramanga CD,1321,26118.57,22199.6515,37108.0118,4/9/14 1:52,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 04 September/Llaneros FC v CD Uni de Popayan,4965,92787.76,103278.1642,162010.2926,4/9/14 18:22,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 04 September/Llaneros FC v CD Uni de Popayan/Asian Handicap,4,16,18.4,0,,Columbia,Bogota
Colombian Soccer/Colombian Primera B/Fixtures 05 September/CCD Tulua v AD Union Magdalena,2711,32559.7,27550.7527,45001.327,5/9/14 2:50,Columbia,Bogota
